"243656,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"243682,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"244113,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"244540,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"244921,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"245297,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"245634,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"246024,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"247175,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"247983,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"248489,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"249415,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"249564,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"242471,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"242854,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"242917,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"244371,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"244747,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"248436,BOLD:AAC0596,Chironomus hyperboreus,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"2299,BOLD:AAG5437,Chironomus pilicornis,Chironominae,74.4701,-20.576,Greenland,NA,Zackenberg,south of ZERO station,netting,Claus Rasmussen	",,,
"2306,BOLD:AAG5437,Chironomus pilicornis,Chironominae,74.4701,-20.576,Greenland,NA,Zackenberg,south of ZERO station,netting,Claus Rasmussen	",,,
"241188,BOLD:AAC0592,Chironomus sp. 1TE,Chironominae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"241785,BOLD:AAC0592,Chironomus sp. 1TE,Chironominae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"246808,BOLD:AAC0592,Chironomus sp. 1TE,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"247658,BOLD:AAC0592,Chironomus sp. 1TE,Chironominae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"249546,BOLD:AAC0592,Chironomus sp. 1TE,Chironominae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"2152,BOLD:AAC0595,Chironomus sp. 8TE,Chironominae,60.2643,-44.5389,Greenland,Kujalleq,Kitaa,""Quingua, Lake Tasersuaq"",Station 2,Gaute Kjaerstad	",,,
"2354,BOLD:AAC0595,Chironomus sp. 8TE,Chironominae,61.1556,-45.3785,Greenland,Kujalleq,Narsarsuaq,NA,HF1M_A,Mathias Groth Skytte	",,,
"2506,BOLD:AAC0595,Chironomus sp. 8TE,Chironominae,64.4131,-50.1686,Greenland,Sermersooq,Kitaa,Kapisillit,Station 2 (Malaise),Gaute Kjaerstad	",,,
"2146,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,60.749,-45.5697,Greenland,Kujalleq,Kitaa,Vatnahverfi,Pond 1,Gaute Kjaerstad	",,,
"2182,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.4701,-20.576,Greenland,NA,Zackenberg,south of ZERO station,ex Papaver radicatum,Claus Rasmussen	",,,
"2281,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.4701,-20.576,Greenland,NA,Zackenberg,south of ZERO station,ex Papaver radicatum,Claus Rasmussen	",,,
"2298,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.4701,-20.576,Greenland,NA,Zackenberg,south of ZERO station,netting,Claus Rasmussen	",,,
"240963,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"241301,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"241416,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"241521,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"241748,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"241922,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"241925,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"242085,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"242086,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"242309,BOLD:AAC0596,Chironomus sp. TE13,Chironominae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
